school_id,timestamp,gender,population
324,02-01-2024,Female,34
332,02-01-2024,Male,2
332,02-01-2024,Female,22
329,02-01-2024,Male,0
329,02-01-2024,Female,10
336,02-01-2024,Male,5
336,02-01-2024,Female,19
330,02-01-2024,Male,0
330,02-01-2024,Female,20
334,02-01-2024,Male,4
334,02-01-2024,Female,32
331,02-01-2024,Male,3
331,02-01-2024,Female,21
325,02-01-2024,Male,2
325,02-01-2024,Female,51
477,02-01-2024,Male,2
477,02-01-2024,Female,17
478,02-01-2024,Male,0
478,02-01-2024,Female,0
471,02-01-2024,Male,4
471,02-01-2024,Female,16
472,02-01-2024,Male,1
472,02-01-2024,Female,18
479,02-01-2024,Male,7
479,02-01-2024,Female,16
476,02-01-2024,Male,1
476,02-01-2024,Female,1
469,02-01-2024,Male,2
469,02-01-2024,Female,17
470,02-01-2024,Male,3
470,02-01-2024,Female,17
480,02-01-2024,Male,4
480,02-01-2024,Female,15
473,02-01-2024,Male,4
473,02-01-2024,Female,10
475,02-01-2024,Male,6
475,02-01-2024,Female,26
468,02-01-2024,Male,4
468,02-01-2024,Female,17
474,02-01-2024,Male,1
474,02-01-2024,Female,17
986,02-01-2024,Male,5
986,02-01-2024,Female,5
992,02-01-2024,Male,2
992,02-01-2024,Female,12
988,02-01-2024,Male,0
988,02-01-2024,Female,0
985,02-01-2024,Male,3
985,02-01-2024,Female,59
983,02-01-2024,Male,3
983,02-01-2024,Female,14
989,02-01-2024,Male,0
989,02-01-2024,Female,2
984,02-01-2024,Male,6
984,02-01-2024,Female,46
991,02-01-2024,Male,0
991,02-01-2024,Female,23
990,02-01-2024,Male,2
990,02-01-2024,Female,17
987,02-01-2024,Male,1
987,02-01-2024,Female,11
993,02-01-2024,Male,0
993,02-01-2024,Female,14
792,02-01-2024,Male,7
792,02-01-2024,Female,46
790,02-01-2024,Male,1
790,02-01-2024,Female,51
802,02-01-2024,Male,2
802,02-01-2024,Female,45
789,02-01-2024,Male,2
789,02-01-2024,Female,58
803,02-01-2024,Male,2
803,02-01-2024,Female,49
793,02-01-2024,Male,6
793,02-01-2024,Female,46
797,02-01-2024,Male,3
797,02-01-2024,Female,48
795,02-01-2024,Male,3
795,02-01-2024,Female,48
804,02-01-2024,Male,4
804,02-01-2024,Female,50
800,02-01-2024,Male,3
800,02-01-2024,Female,37
801,02-01-2024,Male,2
801,02-01-2024,Female,48
791,02-01-2024,Male,5
791,02-01-2024,Female,49
796,02-01-2024,Male,2
796,02-01-2024,Female,36
794,02-01-2024,Male,21
794,02-01-2024,Female,37
798,02-01-2024,Male,2
798,02-01-2024,Female,63
799,02-01-2024,Male,4
799,02-01-2024,Female,38
108,02-01-2024,Male,6
108,02-01-2024,Female,48
879,02-01-2024,Male,6
879,02-01-2024,Female,44
878,02-01-2024,Male,2
878,02-01-2024,Female,36
882,02-01-2024,Male,5
882,02-01-2024,Female,41
881,02-01-2024,Male,3
881,02-01-2024,Female,40
880,02-01-2024,Male,1
880,02-01-2024,Female,13
722,02-01-2024,Male,5
722,02-01-2024,Female,18
720,02-01-2024,Male,5
720,02-01-2024,Female,32
723,02-01-2024,Male,1
723,02-01-2024,Female,31
716,02-01-2024,Male,5
716,02-01-2024,Female,16
719,02-01-2024,Male,2
719,02-01-2024,Female,14
717,02-01-2024,Male,2
717,02-01-2024,Female,27
714,02-01-2024,Male,5
714,02-01-2024,Female,18
718,02-01-2024,Male,4
718,02-01-2024,Female,32
721,02-01-2024,Male,7
721,02-01-2024,Female,21
715,02-01-2024,Male,2
715,02-01-2024,Female,11
63,02-01-2024,Male,6
63,02-01-2024,Female,29
62,02-01-2024,Male,5
62,02-01-2024,Female,28
65,02-01-2024,Male,6
65,02-01-2024,Female,29
66,02-01-2024,Male,7
66,02-01-2024,Female,28
60,02-01-2024,Male,10
60,02-01-2024,Female,21
64,02-01-2024,Male,12
64,02-01-2024,Female,18
61,02-01-2024,Male,7
61,02-01-2024,Female,13
58,02-01-2024,Male,7
58,02-01-2024,Female,15
57,02-01-2024,Male,8
57,02-01-2024,Female,31
67,02-01-2024,Male,6
67,02-01-2024,Female,19
59,02-01-2024,Male,7
59,02-01-2024,Female,3
106,02-01-2024,Male,11
106,02-01-2024,Female,17
103,02-01-2024,Male,8
103,02-01-2024,Female,8
100,02-01-2024,Male,5
100,02-01-2024,Female,9
102,02-01-2024,Male,7
102,02-01-2024,Female,5
107,02-01-2024,Male,0
107,02-01-2024,Female,0
101,02-01-2024,Male,9
101,02-01-2024,Female,5
104,02-01-2024,Male,7
104,02-01-2024,Female,3
105,02-01-2024,Male,0
105,02-01-2024,Female,0
256,02-01-2024,Male,10
256,02-01-2024,Female,10
250,02-01-2024,Male,18
250,02-01-2024,Female,9
253,02-01-2024,Male,15
253,02-01-2024,Female,10
252,02-01-2024,Male,7
252,02-01-2024,Female,2
251,02-01-2024,Male,12
251,02-01-2024,Female,14
255,02-01-2024,Male,12
255,02-01-2024,Female,9
257,02-01-2024,Male,4
257,02-01-2024,Female,7
258,02-01-2024,Male,0
258,02-01-2024,Female,0
254,02-01-2024,Male,11
254,02-01-2024,Female,6
