school_id,timestamp,gender,population
477,05-01-2024,Male,6
477,05-01-2024,Female,52
478,05-01-2024,Male,0
478,05-01-2024,Female,0
471,05-01-2024,Male,4
471,05-01-2024,Female,16
472,05-01-2024,Male,1
472,05-01-2024,Female,17
479,05-01-2024,Male,7
479,05-01-2024,Female,16
476,05-01-2024,Male,1
476,05-01-2024,Female,1
469,05-01-2024,Male,1
469,05-01-2024,Female,17
470,05-01-2024,Male,3
470,05-01-2024,Female,17
480,05-01-2024,Male,4
480,05-01-2024,Female,15
473,05-01-2024,Male,4
473,05-01-2024,Female,10
475,05-01-2024,Male,5
475,05-01-2024,Female,28
468,05-01-2024,Male,4
468,05-01-2024,Female,17
474,05-01-2024,Male,1
474,05-01-2024,Female,16
986,05-01-2024,Male,5
986,05-01-2024,Female,5
992,05-01-2024,Male,2
992,05-01-2024,Female,12
988,05-01-2024,Male,2
988,05-01-2024,Female,23
985,05-01-2024,Male,2
985,05-01-2024,Female,59
983,05-01-2024,Male,3
983,05-01-2024,Female,14
989,05-01-2024,Male,4
989,05-01-2024,Female,19
984,05-01-2024,Male,6
984,05-01-2024,Female,43
991,05-01-2024,Male,0
991,05-01-2024,Female,21
990,05-01-2024,Male,1
990,05-01-2024,Female,17
987,05-01-2024,Male,1
987,05-01-2024,Female,12
993,05-01-2024,Male,0
993,05-01-2024,Female,14
792,05-01-2024,Male,7
792,05-01-2024,Female,46
790,05-01-2024,Male,1
790,05-01-2024,Female,51
802,05-01-2024,Male,2
802,05-01-2024,Female,47
789,05-01-2024,Male,2
789,05-01-2024,Female,52
803,05-01-2024,Male,2
803,05-01-2024,Female,49
793,05-01-2024,Male,6
793,05-01-2024,Female,46
797,05-01-2024,Male,3
797,05-01-2024,Female,48
795,05-01-2024,Male,3
795,05-01-2024,Female,47
804,05-01-2024,Male,4
804,05-01-2024,Female,49
800,05-01-2024,Male,3
800,05-01-2024,Female,37
801,05-01-2024,Male,2
801,05-01-2024,Female,48
791,05-01-2024,Male,5
791,05-01-2024,Female,48
796,05-01-2024,Male,2
796,05-01-2024,Female,36
794,05-01-2024,Male,20
794,05-01-2024,Female,37
798,05-01-2024,Male,2
798,05-01-2024,Female,63
799,05-01-2024,Male,4
799,05-01-2024,Female,37
108,05-01-2024,Male,6
108,05-01-2024,Female,48
879,05-01-2024,Male,6
879,05-01-2024,Female,45
878,05-01-2024,Male,3
878,05-01-2024,Female,36
882,05-01-2024,Male,5
882,05-01-2024,Female,41
881,05-01-2024,Male,1
881,05-01-2024,Female,62
880,05-01-2024,Male,1
880,05-01-2024,Female,13
722,05-01-2024,Male,5
722,05-01-2024,Female,16
720,05-01-2024,Male,5
720,05-01-2024,Female,32
723,05-01-2024,Male,1
723,05-01-2024,Female,31
716,05-01-2024,Male,5
716,05-01-2024,Female,16
719,05-01-2024,Male,2
719,05-01-2024,Female,13
717,05-01-2024,Male,2
717,05-01-2024,Female,26
714,05-01-2024,Male,5
714,05-01-2024,Female,18
718,05-01-2024,Male,4
718,05-01-2024,Female,32
721,05-01-2024,Male,7
721,05-01-2024,Female,21
715,05-01-2024,Male,2
715,05-01-2024,Female,11
63,05-01-2024,Male,7
63,05-01-2024,Female,29
62,05-01-2024,Male,5
62,05-01-2024,Female,28
65,05-01-2024,Male,7
65,05-01-2024,Female,29
66,05-01-2024,Male,7
66,05-01-2024,Female,28
60,05-01-2024,Male,10
60,05-01-2024,Female,10
64,05-01-2024,Male,12
64,05-01-2024,Female,18
61,05-01-2024,Male,7
61,05-01-2024,Female,13
58,05-01-2024,Male,7
58,05-01-2024,Female,15
57,05-01-2024,Male,8
57,05-01-2024,Female,31
67,05-01-2024,Male,6
67,05-01-2024,Female,19
59,05-01-2024,Male,7
59,05-01-2024,Female,3
106,05-01-2024,Male,11
106,05-01-2024,Female,17
103,05-01-2024,Male,7
103,05-01-2024,Female,9
100,05-01-2024,Male,4
100,05-01-2024,Female,9
102,05-01-2024,Male,7
102,05-01-2024,Female,5
107,05-01-2024,Male,0
107,05-01-2024,Female,0
101,05-01-2024,Male,9
101,05-01-2024,Female,5
104,05-01-2024,Male,7
104,05-01-2024,Female,3
105,05-01-2024,Male,4
105,05-01-2024,Female,0
256,05-01-2024,Male,10
256,05-01-2024,Female,10
250,05-01-2024,Male,7
250,05-01-2024,Female,15
253,05-01-2024,Male,15
253,05-01-2024,Female,10
252,05-01-2024,Male,2
252,05-01-2024,Female,7
251,05-01-2024,Male,12
251,05-01-2024,Female,14
255,05-01-2024,Male,12
255,05-01-2024,Female,9
257,05-01-2024,Male,2
257,05-01-2024,Female,12
258,05-01-2024,Male,0
258,05-01-2024,Female,0
254,05-01-2024,Male,11
254,05-01-2024,Female,6
