school_id,timestamp,gender,population
796,12-01-2023,Female,36
794,12-01-2023,Male,21
794,12-01-2023,Female,37
798,12-01-2023,Male,2
798,12-01-2023,Female,63
799,12-01-2023,Male,4
799,12-01-2023,Female,38
108,12-01-2023,Male,6
108,12-01-2023,Female,48
879,12-01-2023,Male,5
879,12-01-2023,Female,48
878,12-01-2023,Male,2
878,12-01-2023,Female,36
882,12-01-2023,Male,5
882,12-01-2023,Female,41
881,12-01-2023,Male,4
881,12-01-2023,Female,40
880,12-01-2023,Male,1
880,12-01-2023,Female,13
722,12-01-2023,Male,5
722,12-01-2023,Female,18
720,12-01-2023,Male,5
720,12-01-2023,Female,32
723,12-01-2023,Male,1
723,12-01-2023,Female,31
716,12-01-2023,Male,5
716,12-01-2023,Female,16
719,12-01-2023,Male,2
719,12-01-2023,Female,14
717,12-01-2023,Male,2
717,12-01-2023,Female,27
714,12-01-2023,Male,5
714,12-01-2023,Female,18
718,12-01-2023,Male,4
718,12-01-2023,Female,32
721,12-01-2023,Male,7
721,12-01-2023,Female,21
715,12-01-2023,Male,2
715,12-01-2023,Female,11
63,12-01-2023,Male,6
63,12-01-2023,Female,29
62,12-01-2023,Male,5
62,12-01-2023,Female,29
65,12-01-2023,Male,6
65,12-01-2023,Female,29
66,12-01-2023,Male,7
66,12-01-2023,Female,28
60,12-01-2023,Male,10
60,12-01-2023,Female,21
64,12-01-2023,Male,12
64,12-01-2023,Female,18
61,12-01-2023,Male,7
61,12-01-2023,Female,13
58,12-01-2023,Male,7
58,12-01-2023,Female,16
57,12-01-2023,Male,8
57,12-01-2023,Female,31
67,12-01-2023,Male,4
67,12-01-2023,Female,19
59,12-01-2023,Male,7
59,12-01-2023,Female,3
106,12-01-2023,Male,11
106,12-01-2023,Female,17
103,12-01-2023,Male,8
103,12-01-2023,Female,8
100,12-01-2023,Male,5
100,12-01-2023,Female,9
102,12-01-2023,Male,6
102,12-01-2023,Female,5
107,12-01-2023,Male,0
107,12-01-2023,Female,0
101,12-01-2023,Male,10
101,12-01-2023,Female,6
104,12-01-2023,Male,7
104,12-01-2023,Female,3
105,12-01-2023,Male,0
105,12-01-2023,Female,0
256,12-01-2023,Male,10
256,12-01-2023,Female,10
250,12-01-2023,Male,18
250,12-01-2023,Female,9
253,12-01-2023,Male,15
253,12-01-2023,Female,10
252,12-01-2023,Male,3
252,12-01-2023,Female,6
251,12-01-2023,Male,12
251,12-01-2023,Female,14
255,12-01-2023,Male,12
255,12-01-2023,Female,9
257,12-01-2023,Male,4
257,12-01-2023,Female,7
258,12-01-2023,Male,7
258,12-01-2023,Female,4
254,12-01-2023,Male,11
254,12-01-2023,Female,6
