school_id,class,timestamp,gender,population
948,SSS3,06-01-2024,Male,7
948,JSS1,06-01-2024,Female,6
948,JSS2,06-01-2024,Female,7
948,JSS3,06-01-2024,Female,5
948,SSS1,06-01-2024,Female,2
948,SSS2,06-01-2024,Female,5
948,SSS3,06-01-2024,Female,1
1034,JSS1,06-01-2024,Male,21
1034,JSS2,06-01-2024,Male,24
1034,JSS3,06-01-2024,Male,33
1034,SSS1,06-01-2024,Male,11
1034,SSS2,06-01-2024,Male,0
1034,SSS3,06-01-2024,Male,0
1034,JSS1,06-01-2024,Female,31
1034,JSS2,06-01-2024,Female,23
1034,JSS3,06-01-2024,Female,28
1034,SSS1,06-01-2024,Female,25
1034,SSS2,06-01-2024,Female,0
1034,SSS3,06-01-2024,Female,0
129,JSS1,06-01-2024,Male,0
129,JSS2,06-01-2024,Male,0
129,JSS3,06-01-2024,Male,0
129,SSS1,06-01-2024,Male,0
129,SSS2,06-01-2024,Male,0
129,SSS3,06-01-2024,Male,0
129,JSS1,06-01-2024,Female,125
129,JSS2,06-01-2024,Female,76
129,JSS3,06-01-2024,Female,105
129,SSS1,06-01-2024,Female,253
129,SSS2,06-01-2024,Female,206
129,SSS3,06-01-2024,Female,172
124,JSS1,06-01-2024,Male,71
124,JSS2,06-01-2024,Male,73
124,JSS3,06-01-2024,Male,77
124,SSS1,06-01-2024,Male,42
124,SSS2,06-01-2024,Male,63
124,SSS3,06-01-2024,Male,51
124,JSS1,06-01-2024,Female,90
124,JSS2,06-01-2024,Female,76
124,JSS3,06-01-2024,Female,83
124,SSS1,06-01-2024,Female,66
124,SSS2,06-01-2024,Female,52
124,SSS3,06-01-2024,Female,54
126,JSS1,06-01-2024,Male,0
126,JSS2,06-01-2024,Male,0
126,JSS3,06-01-2024,Male,0
126,SSS1,06-01-2024,Male,0
126,SSS2,06-01-2024,Male,0
126,SSS3,06-01-2024,Male,0
126,JSS1,06-01-2024,Female,0
126,JSS2,06-01-2024,Female,0
126,JSS3,06-01-2024,Female,0
126,SSS1,06-01-2024,Female,252
126,SSS2,06-01-2024,Female,205
126,SSS3,06-01-2024,Female,172
123,JSS1,06-01-2024,Male,114
123,JSS2,06-01-2024,Male,93
123,JSS3,06-01-2024,Male,67
123,SSS1,06-01-2024,Male,80
123,SSS2,06-01-2024,Male,75
123,SSS3,06-01-2024,Male,50
123,JSS1,06-01-2024,Female,126
123,JSS2,06-01-2024,Female,92
123,JSS3,06-01-2024,Female,87
123,SSS1,06-01-2024,Female,90
123,SSS2,06-01-2024,Female,72
123,SSS3,06-01-2024,Female,43
122,JSS1,06-01-2024,Male,49
122,JSS2,06-01-2024,Male,53
122,JSS3,06-01-2024,Male,61
122,SSS1,06-01-2024,Male,42
122,SSS2,06-01-2024,Male,32
122,SSS3,06-01-2024,Male,30
122,JSS1,06-01-2024,Female,24
122,JSS2,06-01-2024,Female,40
122,JSS3,06-01-2024,Female,39
122,SSS1,06-01-2024,Female,42
122,SSS2,06-01-2024,Female,30
122,SSS3,06-01-2024,Female,32
119,JSS1,06-01-2024,Male,52
119,JSS2,06-01-2024,Male,38
119,JSS3,06-01-2024,Male,39
119,SSS1,06-01-2024,Male,40
119,SSS2,06-01-2024,Male,14
119,SSS3,06-01-2024,Male,22
119,JSS1,06-01-2024,Female,44
119,JSS2,06-01-2024,Female,30
119,JSS3,06-01-2024,Female,40
119,SSS1,06-01-2024,Female,29
119,SSS2,06-01-2024,Female,23
