lga_id,school_id,school_name,school_type,category,lat,long
21,2981,Comm. School Akpu,PUBLIC MISSION,Primary,,
21,2982,Primary School Akpu,PUBLIC,Primary,,
21,2983,COMMUNITY SCHOOL ENUGU UMUONYIA,PUBLIC MISSION,Primary,,
21,2984,Central Schol Eziagu,PUBLIC MISSION,Primary,,
21,2985,Central Schol Ezira,PUBLIC MISSION,Primary,,
21,2986,Community School Ezira,PUBLIC MISSION,Primary,,
21,2987,Primary School Ezira,PUBLIC,Primary,,
21,2988,Community School Ihite,PUBLIC,Primary,,
21,2989,Primary School Ihite,PUBLIC MISSION,Primary,,
21,2990,Central School Isulo,PUBLIC,Primary,,
21,2991,Primary School Isulo,PUBLIC MISSION,Primary,,
21,2992,Central School Nawfija,PUBLIC,Primary,,
21,2993,Community School Nawfija,PUBLIC MISSION,Primary,,
21,2994,Community School Umuchukwu,PUBLIC MISSION,Primary,,
21,2995,Central School Ogboji,PUBLIC,Primary,,
21,2996,Primary School Ogboji,PUBLIC MISSION,Primary,,
21,2997,Comm. School Ogbunka,PUBLIC,Primary,,
21,2998,Ikpaegbu Central Sch. Ogbunka,PUBLIC MISSION,Primary,,
21,2999,Primary School Umunobe Ogbunka,PUBLIC MISSION,Primary,,
21,3000,Primary School Onneh,PUBLIC MISSION,Primary,,
21,3001,Egbeagu Primary Schocl O/Ezukala,PUBLIC MISSION,Primary,,
21,3002,Ihie Primary sch. Ow/Ezukala,PUBLIC MISSION,Primary,,
21,3003,Okegbe Primary Sch. Ow/Ezukala,PUBLIC MISSION,Primary,,
21,3004,Aladinma Primary Sch. Umunze,PUBLIC,Primary,,
21,3005,Central School Umunze,PUBLIC MISSION,Primary,,
21,3006,Community School Umunze,PUBLIC MISSION,Primary,,
21,3007,Igwebuike Central School Umunze,PUBLIC MISSION,Primary,,
21,3008,lshingwu Primary School Umunze,PUBLIC MISSION,Primary,,
21,3009,Nsogwu School Umunze,PUBLIC MISSION,Primary,,
21,3010,Nwikpa E/S Umunze,PUBLIC,Primary,,
21,3011,Oganiru Primary Sch. Umunze,PUBLIC MISSION,Primary,,
21,3012,Ozara Primary Sch. Umunze,PUBLIC MISSION,Primary,,
21,3013,Primary School Umunze,PUBLIC MISSION,Primary,,
21,3014,Ugwunano Primary Sch. Umunze,PUBLIC MISSION,Primary,,
21,3015,Uragu Primary School Umunze,PUBLIC MISSION,Primary,,
21,3016,central school umuomaku,PUBLIC,Primary,,
21,3017,Community School Umuomaku,PUBLIC MISSION,Primary,,
21,3018,Okwute Primary Sch. Umuomaku,PUBLIC MISSION,Primary,,
21,3019,Basden Memo. Sp. Edu. Centre Isulo,PUBLIC MISSION,Primary,,
21,3020,"MFS UMUOMA/UMUEZEOGBU, NAWFIJA",PUBLIC MISSION,Primary,,
21,3021,MFs Umuawahia Nawfija,PUBLIC MISSION,Primary,,
21,3022,Okpu Primary school Ow/ezukala,PUBLIC MISSION,Primary,,
5,3023,BRIGHT  PRIMARY SCHOOL AWKUZU,PUBLIC MISSION,Primary,,
5,3024,CENTRAL SCHOOL AWKUZU,PUBLIC MISSION,Primary,,
5,3025,CHIRA  MEM. PRIMARY SCHOOL  AWKUZU,PUBLIC MISSION,Primary,,
5,3026,ST. RAPHAEL'S  PRIMARY SCHOOL  AWKUZU,PUBLIC MISSION,Primary,,
5,3027,COMM. PRIMARY SCHOOL UMUDIOKA  AWKUZU,PUBLIC MISSION,Primary,,
5,3028,DEVELOPMENT. PRIMARY SCHOOL AWKUZU,PUBLIC,Primary,,
5,3029,EZEANI MEM. PRIMARY SCHOOL AWKUZU,PUBLIC,Primary,,
5,3030,EZI  PRIMARY SCHOOL  AWKUZU,PUBLIC,Primary,,
5,3031,IGUEDO  PRIMARY SCHOOL AWKUZU,PUBLIC,Primary,,
5,3032,OBINETITI  PRIMARY SCHOOL AWKUZU,PUBLIC MISSION,Primary,,
5,3033,PROGRESS  PRIMARY SCHOOL AWKUZU,PUBLIC MISSION,Primary,,
5,3034,SUCCESS  PRIMARY SCHOOL AWKUZU,PUBLIC MISSION,Primary,,
5,3035,UDOKA  PRIMARY SCHOOL AWKUZU,PUBLIC MISSION,Primary,,
5,3036,COMM. DEVELOPMENT PRIMARY SCHOOL NKWELLE/EZUNAKA,PUBLIC MISSION,Primary,,
5,3037,EZUNAKA  PRIMARY SCHOOL NKWELLE/EZUNAKA,PUBLIC MISSION,Primary,,
5,3038,HILL-TOP  PRIMARY SCHOOL NKWELLE/EZUNAKA,PUBLIC MISSION,Primary,,
5,3039,OGBUNDO  PRIMARY SCHOOL NKWELLE/EZUNAKA,PUBLIC MISSION,Primary,,
5,3040,OYOLU-OZE  PRIMARY SCHOOL  NKWELLE/EZUNAKA,PUBLIC MISSION,Primary,,
5,3041,OZE   PRIMARY SCHOOL  NKWELLE/EZUNAKA,PUBLIC MISSION,Primary,,
5,3042,ACHALLA - AGU  PRIMARY SCHOOL NTEJE,PUBLIC MISSION,Primary,,
5,3043,ACHALLA - UNO   PRIMARY SCHOOL  NTEJE,PUBLIC MISSION,Primary,,
5,3044,CENTRAL   SCHOOL  NTEJE,PUBLIC MISSION,Primary,,
5,3045,COMM. CENTRAL SCHOOL NTEJE,PUBLIC,Primary,,
5,3046,IFITE  PRIMARY SCHOOL NTEJE,PUBLIC MISSION,Primary,,
5,3047,IKENGA  PRIMARY SCHOOL NTEJE,PUBLIC MISSION,Primary,,
5,3048,NATIONAL PRIMARY SCHOOL NTEJE,PUBLIC MISSION,Primary,,
5,3049,STATE PRIMARY SCHOOL NTEJE,PUBLIC,Primary,,
5,3050,UGWUNADAGBE  PRIMARY SCHOOL NTEJE,PUBLIC MISSION,Primary,,
5,3051,UMUNEBO  PRIMARY SCHOOL NTEJE,PUBLIC MISSION,Primary,,
5,3052,COMM. PRIMARY SCHOOL OGBUNIKE,PUBLIC MISSION,Primary,,
5,3053,EKEOLISA   PRIMARY SCHOOL OGBUNIKE,PUBLIC MISSION,Primary,,
5,3054,NKWO  CENTRAL SCHOOL  OGBUNIKE,PUBLIC MISSION,Primary,,
5,3055,OGBAMGBA  CENTRAL SCHOOL OGBUNIKE,PUBLIC MISSION,Primary,,
5,3056,OKOLOMESIKE CENTRAL SCHOOL OGBUNIKE,PUBLIC MISSION,Primary,,
5,3057,OWELLE-UKWU  CENTRAL SCHOOL OGBUNIKE,PUBLIC,Primary,,
5,3058,PRACTISING  SCHOOL OGBUNIKE,PUBLIC MISSION,Primary,,
5,3059,UDO  PRIMARY SCHOOL OGBUNIKE,PUBLIC MISSION,Primary,,
5,3060,AGUOCHA  PRIMARY SCHOOL UMUNYA,PUBLIC MISSION,Primary,,
5,3061,AKANANO  PRIMARY SCHOOL UMUNYA,PUBLIC MISSION,Primary,,
5,3062,UMUNYA  CENTRAL SCHOOL  UMUNYA,PUBLIC MISSION,Primary,,
5,3063,ODUMODU  PRIMARY SCHOOL  UMUNYA,PUBLIC MISSION,Primary,,
5,3064,PROGRESS  PRIMARY SCHOOL. UMUNYA,PUBLIC MISSION,Primary,,
5,3065,AKPAKWU  AMANSI  MIGRANT FARMS  NTEJE,PUBLIC,Primary,,
5,3066,MIGRANT FARMERS SCHOOL UMUNYA,PUBLIC MISSION,Primary,,
5,3067,UMUANUNWA  MIGRANT FARMS  NTEJE,PUBLIC MISSION,Primary,,
5,3068,IFITE   PRIMARY SCHOOL  II   NTEJE,PUBLIC MISSION,Primary,,
